id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130,feature131,feature132,feature133,feature134,feature135,feature136,feature137,feature138,feature139,feature140,feature141,feature142,feature143,feature144,feature145,feature146,feature147,feature148,feature149,feature150,feature151,feature152,feature153,feature154,feature155,feature156,feature157,feature158,feature159,feature160,feature161,feature162,feature163,feature164,feature165,feature166,feature167,feature168,feature169,feature170,feature171,feature172,feature173,feature174,feature175,feature176,feature177,feature178,feature179,feature180,feature181,feature182,feature183,feature184,feature185,feature186,feature187,feature188,feature189,feature190,feature191,feature192,feature193,feature194,feature195,feature196,feature197,feature198,feature199,feature200,feature201,feature202,feature203,feature204,feature205,feature206,feature207,feature208,feature209,feature210,feature211,feature212,feature213,feature214,feature215,feature216,feature217,feature218,feature219,feature220,feature221,feature222,feature223,feature224,feature225,feature226,feature227,feature228,feature229,feature230,feature231,feature232,feature233,feature234,feature235,feature236,feature237,feature238,feature239,feature240,feature241,feature242,feature243,feature244,feature245,feature246,feature247,feature248,feature249,feature250,feature251,feature252,feature253,feature254,feature255
110,3804.3,1917.7,3804.4,2022.8,3893.1,2093.0,3985.7,2028.0,3902.0,2064.7,3953.0,2349.2,4257.9,2405.9,4315.4,2194.9,4052.7,2258.3,4187.5,2318.8,4254.2,2403.8,4295.9,2197.9,4118.0,2634.6,4157.0,2319.4,4268.9,2388.7,4278.4,2298.3,4183.5,2400.2,4242.3,2439.2,4335.5,2512.7,4763.3,2375.5,4264.5,2425.4,4319.2,2523.6,4387.9,2552.7,4488.2,2320.9,4176.2,2382.5,4292.8,2429.6,4374.6,2516.2,4431.7,2377.0,4231.2,2412.8,4315.6,2512.8,4457.0,2548.4,4477.8,2319.9,4216.8,2369.9,4259.2,2465.4,4359.3,2509.2,4453.8,2383.9,4285.3,2423.8,4293.8,2501.6,4480.0,2568.6,4453.8,2656.8,4530.6,2711.1,4952.2,2708.3,4631.0,2827.7,4735.5,2738.5,4596.2,2775.0,4643.1,2825.7,4790.0,2859.7,4777.7,2492.8,4349.8,2578.2,4439.9,2641.6,4523.8,2706.9,4649.4,2547.0,4427.2,2577.7,4485.4,2728.9,4614.9,2751.9,4639.1,2670.1,4524.8,2698.0,4577.2,2730.9,4646.1,2829.8,4764.2,2699.7,4621.5,2741.5,4641.9,2813.7,4716.1,2863.3,4743.7,2471.3,4361.5,2562.2,4405.2,2649.3,4541.6,2723.0,4621.3,2578.1,4422.4,2619.6,4472.9,2752.4,4614.1,2741.0,5007.7,2661.8,4503.0,2716.8,4680.0,2705.0,4642.5,2848.3,4739.3,2721.5,4611.4,2772.6,4698.6,2798.7,4739.8,2861.5,4779.7,2478.0,4373.1,2561.0,4408.1,2665.1,4578.0,2727.4,4622.8,2571.1,4436.1,2594.5,4506.7,2733.4,4642.5,2750.3,4673.3,2654.8,4510.2,2712.7,4626.8,2713.7,4672.8,2873.0,4754.1,2703.3,4604.2,2784.8,4691.4,2825.7,4772.1,2879.7,4757.9,2560.2,4443.8,2655.3,4512.4,2749.8,4589.5,2827.0,4705.6,2652.0,4518.4,2684.7,4581.1,2834.1,4745.2,2876.4,4765.0,2724.5,4626.1,2818.7,4694.8,2871.7,4736.0,2964.6,4877.0,2827.2,4737.2,2864.6,4778.2,2932.6,4854.2,2995.2,4926.7,2640.9,4531.0,2743.9,4614.8,2844.1,4731.9,2874.7,4817.9,2730.5,4647.0,2769.8,4597.9,2869.7,4794.5,2919.1,4822.3,2827.5,5076.8,2900.8,4817.6,2928.7,4853.7,3008.6,4911.1,2891.1,4764.0,2911.8,4808.8,3016.0,4900.1,3026.8,4934.4,2577.0
111,3832.5,1923.5,3839.9,2010.3,3900.5,2043.5,3975.2,1985.1,3893.6,2046.1,3927.2,2147.4,3996.5,2133.4,4044.6,2063.3,3990.3,2102.2,4017.4,2098.1,4019.1,2160.1,4008.2,2079.1,3992.2,2123.7,3994.7,2129.0,4008.5,2126.5,4033.9,2151.0,4038.1,2159.1,4100.0,2175.3,4058.0,2267.9,4133.6,2157.8,4041.7,2215.7,4099.3,2211.2,4116.8,2240.8,4200.4,2177.4,4085.6,2171.8,4104.2,2161.8,4057.5,2229.1,4509.5,2166.8,4080.9,2188.1,4106.0,2261.8,4152.3,2259.4,4198.0,2138.8,4042.1,2144.5,4076.7,2186.8,4386.8,2274.2,4108.9,2170.3,4092.3,2197.1,4098.5,2229.2,4119.4,2273.6,4141.4,2277.9,4119.7,2262.7,4155.0,2292.9,4195.3,2334.3,4268.0,2289.2,4183.7,2328.8,4246.4,2346.2,4264.5,2332.3,4251.5,2232.6,4126.9,2264.7,4146.8,2224.3,4137.5,2348.2,4188.4,2237.3,4142.3,2275.9,4200.9,2312.5,4191.6,2311.8,4242.2,2284.6,4128.1,2269.3,4162.8,2294.7,4231.0,2371.7,4311.2,2309.6,4183.9,2350.1,4248.9,2342.4,4260.6,2359.6,4255.5,2212.1,4121.4,2265.7,4117.7,2218.4,4112.1,2288.2,4183.0,2272.5,4163.9,2308.1,4171.2,2293.3,4208.0,2307.3,4207.8,2280.1,4120.1,2261.3,4488.9,2271.2,4192.3,2342.3,4249.4,2306.8,4179.2,2349.0,4231.6,2649.9,4222.9,2362.4,4295.7,2238.7,4109.4,2251.5,4445.3,2244.9,4145.0,2307.2,4187.2,2250.4,4163.6,2303.7,4156.8,2292.2,4180.8,2616.7,4229.9,2291.9,4116.0,2267.2,4147.4,2277.1,4248.2,2383.8,4271.5,2306.1,4187.2,2341.4,4249.1,2339.1,4259.1,2370.9,4276.3,2282.3,4176.9,2347.3,4537.1,2316.7,4222.0,2396.8,4287.2,2323.0,4249.4,2351.5,4612.5,2357.1,4293.7,2401.3,4276.8,2344.5,4211.3,2380.4,4241.2,2367.0,4246.0,2440.5,4327.6,2354.3,4277.4,2395.8,4312.7,2397.3,4297.8,2424.4,4338.0,2346.8,4576.6,2375.8,4256.4,2383.7,4269.5,2456.9,4300.7,2358.8,4285.7,2388.8,4286.1,2426.2,4321.7,2439.4,4377.8,2389.5,4294.8,2406.1,4312.7,2422.1,4337.6,2448.7,4350.8,2392.7,4302.3,2449.4,4361.9,2435.8,4344.6,2452.9,4370.6,2288.1
112,3843.7,1938.1,3858.2,1986.3,3899.7,2028.7,3987.2,2033.1,3914.7,2066.0,3984.1,2093.4,4044.2,2167.1,4087.9,2062.5,4025.2,2110.6,4018.7,2102.6,4383.8,2144.0,4048.9,2058.9,3999.1,2098.7,4080.5,2393.1,4016.0,2154.1,4021.1,2142.5,4080.7,2170.6,4074.8,2198.0,4061.8,2238.8,4131.0,2168.8,4093.3,2216.8,4125.4,2223.9,4105.3,2230.2,4158.0,2149.6,4064.0,2175.4,4088.3,2179.1,4422.2,2233.8,4155.9,2194.3,4071.0,2209.4,4095.4,2224.8,4148.6,2251.9,4149.5,2159.2,4083.4,2152.4,4097.7,2152.4,4088.5,2244.7,4141.3,2151.0,4121.8,2208.7,4106.6,2211.6,4126.7,2256.0,4147.2,2260.2,4200.0,2259.5,4191.7,2287.7,4200.1,2376.5,4255.8,2278.0,4230.5,2323.8,4234.9,2337.7,4279.8,2336.3,4277.2,2234.0,4158.7,2283.8,4171.2,2224.7,4151.1,2318.1,4238.1,2210.7,4126.4,2315.8,4211.2,2348.8,4183.3,2339.6,4618.1,2263.9,4149.2,2248.7,4202.7,2291.7,4198.5,2657.3,4265.4,2283.5,4197.7,2351.0,4262.3,2318.1,4248.7,2362.8,4253.0,2227.2,4147.6,2277.6,4221.2,2229.0,4145.4,2311.2,4171.5,2249.0,4177.3,2296.7,4183.2,2296.6,4182.0,2318.0,4236.8,2260.7,4148.3,2285.3,4176.5,2286.2,4217.8,2350.7,4231.2,2303.2,4201.9,2326.3,4275.1,2348.3,4242.7,2341.6,4244.1,2227.6,4156.4,2277.3,4166.1,2284.0,4157.3,2281.2,4619.1,2248.4,4166.1,2307.2,4211.2,2314.2,4247.2,2307.2,4215.6,2267.5,4169.1,2287.2,4193.8,2309.7,4263.8,2351.6,4314.1,2334.9,4181.4,2331.4,4272.3,2325.6,4238.8,2342.9,4248.2,2283.7,4221.1,2359.1,4285.3,2320.6,4217.5,2382.5,4577.7,2327.4,4244.6,2349.2,4262.1,2360.1,4254.5,2406.6,4291.5,2349.8,4216.9,2349.4,4283.3,2357.7,4249.1,2401.8,4624.4,2346.0,4314.1,2418.6,4334.9,2416.5,4652.1,2424.0,4650.0,2326.0,4217.9,2375.1,4294.3,2375.3,4263.9,2418.9,4304.4,2355.1,4263.8,2401.5,4289.0,2393.1,4394.9,2466.3,4353.3,2412.9,4281.9,2410.3,4310.1,2440.4,4348.1,2438.7,4366.5,2389.9,4310.6,2432.2,4349.8,2429.0,4328.9,2464.1,4367.4,2309.6
113,3900.1,1941.1,3908.5,2054.7,4012.5,2138.7,4102.4,2045.9,3990.9,2125.7,4059.7,2357.6,4331.1,2438.7,4396.4,2228.2,4182.6,2259.6,4186.3,2354.6,4303.7,2450.1,4359.9,2233.5,4166.1,2296.4,4238.4,2346.8,4293.0,2447.9,4376.1,2335.8,4260.2,2414.4,4344.2,2451.1,4404.7,2566.3,4517.9,2434.5,4700.2,2460.4,4391.7,2571.5,4497.9,2578.5,4550.2,2336.8,4278.3,2430.5,4365.4,2440.1,4403.4,2558.8,4483.9,2425.7,4296.5,2463.0,4370.1,2547.9,4532.5,2607.4,4905.5,2346.7,4271.3,2398.5,4361.4,2471.9,4430.8,2577.7,4551.8,2431.3,4339.6,2469.2,4399.6,2589.0,4493.7,2593.5,4597.8,2680.7,4616.2,2758.9,4720.3,2756.7,4702.9,2892.0,4833.3,2737.1,4673.1,2790.2,4744.0,2893.9,4810.5,2931.2,4880.7,2498.9,4431.2,2605.9,4505.9,2665.4,4937.1,2768.1,4692.1,2586.9,4481.0,2621.4,4547.0,2765.9,4708.5,2794.1,4777.6,2659.0,4590.8,2745.5,4701.7,2774.2,4721.7,2845.2,4836.9,2762.1,4690.8,2774.0,4737.4,2843.6,4830.0,2903.7,4876.0,2543.7,4475.0,2609.6,4503.8,2658.2,4629.5,2790.2,4715.9,2586.6,4525.4,2619.2,4560.0,2745.2,4728.7,2781.0,4736.1,2665.8,4616.6,2745.2,4732.7,2760.4,4692.8,2864.3,4840.5,2767.1,4728.5,2786.0,4722.7,2863.6,4814.2,2916.9,4868.0,2531.8,4464.9,2917.4,4526.2,2696.0,4639.5,2772.4,4724.4,2595.5,4542.0,2623.2,4572.8,2755.0,4705.9,2776.5,4780.0,2651.7,4595.7,2768.4,4706.7,2751.3,4698.6,2875.6,4838.5,2792.4,4703.8,2780.5,4756.7,2878.2,4819.7,2915.9,4868.3,2610.4,4554.7,2722.6,4635.6,2753.4,4701.2,2862.0,4849.2,2723.9,4641.1,2750.1,4627.5,2843.8,4777.2,2918.8,4871.6,3113.5,4661.2,2849.7,4792.8,2851.6,4827.4,2971.0,4933.7,2835.8,4783.6,2895.0,4885.0,2970.4,4910.3,3038.4,4968.7,2695.3,4614.2,2736.5,4660.8,2869.1,4803.3,2908.9,4870.6,2763.7,4710.4,2810.4,5062.9,2915.9,4912.5,2961.0,4904.8,2857.0,4825.7,2906.5,4872.4,2947.0,4925.8,3033.2,5024.3,2967.3,4830.0,2959.9,4885.8,3050.2,5000.0,3121.3,5035.8,2623.6
114,3890.7,1960.5,3925.5,2416.0,4089.7,2271.2,4236.4,2149.9,4097.1,2268.2,4235.1,2314.1,4269.0,2477.3,4428.0,2248.8,4194.5,2396.3,4362.3,2347.1,4260.4,2462.6,4407.0,2250.5,4194.4,2398.6,4401.8,2324.6,4278.5,2445.7,4407.1,2408.1,4377.5,2603.0,4570.8,2503.8,4400.1,2638.4,4600.6,2572.1,4501.8,2718.4,4683.5,2672.0,4606.8,2754.4,4722.9,2735.7,4363.5,2610.5,4575.6,2487.2,4423.9,2620.7,4580.8,2592.5,4530.2,2688.9,4707.2,2668.3,4646.9,2771.0,4718.4,2401.9,4382.2,2557.5,4545.7,2495.0,4450.2,2652.0,4645.0,2615.5,4552.0,2732.7,4681.6,2634.8,4629.9,2741.7,4718.1,2592.0,4541.2,2776.3,4739.6,2677.2,4601.7,2805.7,4726.9,2765.0,4725.3,2853.6,4814.7,2830.5,4771.8,2931.6,4887.5,2558.2,4476.9,2718.5,4639.3,2609.4,4572.3,2737.8,4781.6,2961.8,4620.8,2814.1,4760.0,2742.7,4777.0,2890.3,4806.1,2592.8,4527.1,2757.3,4727.7,2706.8,4630.3,2780.7,4761.2,2757.2,4730.2,2867.4,4862.2,3120.5,4742.1,2961.8,4896.6,2517.5,4472.4,2688.0,4654.4,2599.9,4521.4,3228.2,4717.4,2701.0,4653.8,2810.4,5122.9,2784.7,4725.7,2868.0,4837.6,2596.2,4532.6,2757.4,4720.8,2689.6,4601.9,2787.5,4771.5,2767.7,4749.1,2865.4,4843.8,2828.3,4790.5,2926.5,4912.4,2560.7,4509.4,2693.3,4661.6,2607.0,4575.8,2747.2,4775.0,2666.0,4683.1,2793.3,4758.0,2752.8,4712.0,2841.3,4828.9,2597.8,4561.1,2758.8,4717.9,2678.0,4618.5,2800.4,5120.7,2765.0,4729.2,2839.4,4841.8,2830.3,4783.2,2926.6,4920.9,2682.0,4646.1,2853.9,4836.1,2768.3,5018.2,2944.1,4900.5,2838.6,4815.2,3030.4,5000.8,2953.0,4901.2,3056.1,5034.4,2770.8,4706.8,2939.2,4880.5,2857.7,4794.6,2965.4,4931.8,2928.9,4923.8,3045.7,5047.3,2980.2,4971.4,3151.1,5137.0,2892.7,4812.0,3000.7,5009.1,2969.3,4907.7,3105.9,5030.1,2946.1,4937.2,3123.4,5076.5,3106.8,5068.9,3176.9,5145.9,2933.0,4916.9,3074.4,5371.6,3025.3,4936.5,3126.3,5075.0,3100.8,5011.8,3178.4,5126.4,3115.2,5091.8,3229.2,5180.8,2696.3
115,3978.2,1980.7,3953.7,2123.9,4077.0,2263.2,4236.5,2117.4,4102.6,2274.3,4209.7,2354.8,4329.9,2496.6,4436.9,2273.7,4208.4,2346.7,4311.5,2391.7,4328.1,2450.7,4426.1,2250.6,4210.6,2355.5,4320.7,2356.5,4319.0,2474.7,4465.5,2386.0,4357.0,2510.1,4832.0,2501.6,4460.1,2655.2,4589.6,2509.6,4435.4,2594.2,4884.2,2596.8,4591.1,2724.8,4664.2,2391.0,4377.1,2510.9,4484.5,2522.4,4436.7,2600.4,4608.0,2549.7,4507.0,2931.5,4622.2,2602.5,4587.5,2701.7,4715.4,2380.3,4372.5,2516.2,4488.1,2529.1,4495.2,2588.3,4648.9,2505.2,4468.0,2599.0,4573.4,2624.0,4570.2,2686.3,4679.7,2638.3,4566.3,2798.3,4779.4,2716.7,5036.3,2825.7,4887.2,2776.1,4723.1,2867.0,4823.0,2892.6,4818.5,2910.8,5254.6,2512.8,4815.8,2676.5,4926.3,2658.7,4678.3,2745.5,4777.4,2653.9,4628.0,2760.4,4711.8,2787.3,4748.3,2820.8,4830.0,2619.6,4564.9,2775.5,4791.4,2744.3,4667.0,2873.3,4882.2,2795.7,4706.4,2825.0,4867.1,2844.4,4837.0,2921.8,4898.2,2501.8,4484.5,2656.9,4590.2,2714.8,4585.3,2762.5,4710.6,2651.0,4597.4,2763.5,4756.7,2808.8,4691.2,2805.6,4818.8,2689.8,4661.2,2764.8,4737.3,2733.7,4695.4,2871.7,4868.4,2781.6,4696.8,2840.6,4832.2,2859.5,4822.2,2892.7,5330.8,2517.9,4460.7,2693.6,4621.4,2658.4,4622.6,2780.6,4714.4,2641.4,4613.2,2773.6,4771.1,2781.5,4719.1,2822.6,4844.1,2621.4,4948.4,2733.5,4809.9,2750.2,4744.7,2863.6,4826.1,2759.4,4703.8,2831.4,4822.6,2834.2,4830.7,2899.8,4874.7,2621.5,4562.6,2796.3,4724.6,2779.7,4753.2,2888.3,4852.5,2782.5,4742.3,2889.9,4900.7,2940.5,4854.0,2989.7,4982.9,2770.1,4761.6,2889.8,4855.5,2889.0,4835.3,2990.7,4996.8,2959.9,5223.3,2962.5,4980.8,2978.9,4958.6,3060.6,5031.1,2776.2,4725.3,2923.0,4864.9,2897.9,4871.8,3025.7,4962.6,2874.3,4882.9,2995.0,4944.0,3018.3,4984.4,3083.2,5072.7,2874.7,4837.5,3007.0,4985.5,3015.0,4963.1,3073.0,5045.0,3303.8,4946.3,3079.7,5066.2,3084.5,5047.2,3143.0,5115.6,2625.0
116,3984.3,2006.7,3954.9,2127.8,4113.5,2219.5,4214.9,2106.3,4124.0,2242.8,4209.1,2329.3,4371.4,2465.0,4424.7,2286.5,4268.7,2352.0,4315.1,2373.3,4347.7,2457.2,4462.9,2248.6,4244.1,2357.9,4366.7,2341.2,4316.9,2471.4,4473.9,2400.2,4355.9,2499.2,4542.2,2488.6,4467.5,2611.6,4559.2,2488.5,4455.3,2611.6,4566.1,2591.6,4600.4,2663.9,4658.2,2367.6,4392.1,2488.9,4471.5,2484.6,4466.8,2603.1,4573.6,2488.5,4497.0,2593.9,4578.9,2586.8,4921.7,2685.5,4686.2,2395.4,4408.8,2489.7,4486.5,2472.9,4495.5,2622.8,4611.4,2487.6,4793.6,2571.2,4615.0,2591.5,4569.9,2697.4,5048.4,2608.9,4598.0,2760.1,4715.9,2717.3,4679.8,2829.4,4826.4,2765.8,4699.0,2829.0,4818.8,2833.1,4808.9,2902.5,4904.4,2516.8,4486.0,2638.3,4598.2,2675.3,4684.6,2757.4,4723.4,2673.2,4591.4,2713.3,4718.5,2748.6,4730.1,2811.7,4829.2,2635.6,4634.2,2770.0,4719.9,2714.1,4699.5,2841.8,4813.7,2757.7,4713.3,3161.7,4834.4,2792.7,4777.2,2910.4,4882.5,2816.4,4485.5,2608.5,4605.6,2643.0,4637.4,2755.7,4739.5,2650.0,4602.8,2708.9,4669.0,2764.3,4702.3,2819.8,4817.0,2604.1,4902.3,2778.2,4746.9,2693.1,4972.7,2849.9,4813.2,2738.2,4708.3,2815.7,4827.6,2847.6,4822.0,2930.1,4930.7,2521.1,4498.6,2617.2,4613.4,2651.4,4618.4,2757.3,4739.2,2633.7,4613.8,2736.3,4714.7,2766.3,4753.7,2811.4,4776.0,2618.4,4612.6,2760.6,4770.2,2699.2,4703.3,2838.5,4864.4,2755.7,5089.1,2812.7,4852.7,2826.1,4805.5,2907.3,4916.8,2631.3,4607.5,2728.3,4748.1,2817.0,4737.1,2867.7,4851.3,2759.4,4724.3,2872.4,4882.1,2907.9,4885.5,2981.3,4935.8,2770.4,4740.6,2893.7,4844.0,2841.4,4837.6,2981.8,4963.8,2897.9,4912.2,2945.5,4948.3,2965.1,4968.0,3056.5,5021.6,2760.4,4740.8,2875.0,4849.6,2863.7,4825.3,2989.1,4938.7,2855.2,4858.8,2933.4,4922.2,2965.4,5238.0,3059.2,5372.7,2866.1,4884.9,2969.3,4974.9,2952.8,4963.3,3046.9,5371.5,2976.0,4918.2,3077.4,5022.9,3034.5,5057.6,3135.9,5150.1,2626.9
117,4020.9,1994.5,4045.0,2148.2,4202.9,2308.2,4363.6,2185.5,4153.8,2323.8,4368.1,2352.6,4366.6,2467.0,4538.1,2283.8,4282.1,2424.6,4458.1,2370.2,4386.3,2488.3,4521.0,2274.3,4284.3,2445.5,4480.7,2367.4,4326.1,2515.2,4530.1,2462.0,4477.3,2650.7,4709.7,2555.2,4535.4,2700.2,4721.3,2599.2,4579.2,2765.9,4802.6,2722.5,4687.9,2793.4,4832.1,2440.3,4432.3,2642.3,5038.4,2537.7,4469.8,2659.6,4697.7,2622.3,4650.5,2787.4,5121.9,2707.7,4714.7,2817.5,4856.9,2461.9,4479.8,2651.5,4691.4,2530.8,4500.2,2690.8,4691.2,2616.3,4604.7,2738.3,4786.6,2991.5,4695.3,2796.4,4825.7,2618.6,4578.9,2809.6,4829.6,2733.5,4702.4,2834.4,4849.5,2778.9,4802.0,2891.9,4929.2,2883.3,4921.0,3012.7,5046.2,2578.5,4556.7,2757.0,4754.2,2643.4,4641.8,2807.2,4807.3,2705.5,4736.7,2829.1,4874.5,3089.9,4846.0,2905.3,4991.1,2633.0,4654.4,2795.5,4820.9,2719.2,4722.5,2814.3,4852.4,2775.0,4796.5,2882.3,4974.9,2870.0,4914.9,2979.5,5003.3,2576.6,4578.3,2771.2,4752.0,2641.0,4602.8,2790.9,4800.2,2704.7,4706.9,2854.7,4891.4,2805.7,4790.4,2895.5,4933.2,2634.6,4598.2,2791.4,4833.6,2716.9,4707.0,2831.8,5174.1,2777.3,4808.8,2890.5,4939.5,2892.2,4920.4,2985.4,5029.5,2581.4,4549.9,2746.4,4776.1,2635.1,4651.3,2784.3,4844.0,2703.1,4733.4,2872.0,4877.4,2807.0,5169.7,2882.6,4936.2,2633.2,4615.5,2827.8,4850.9,2708.1,4718.9,2820.0,4871.2,2790.6,4844.8,2886.1,4983.9,2854.2,4855.6,2973.7,5063.2,2739.6,4737.3,2909.5,5006.7,2813.2,4793.3,2980.6,5006.8,2962.1,4938.3,3060.5,5106.6,2972.7,4983.4,3101.0,5118.3,2830.5,4761.2,2990.5,4971.7,2896.0,4907.5,3007.7,5054.5,2960.7,4983.3,3110.8,5157.7,3086.3,5101.5,3166.2,5192.7,2908.4,4891.8,3051.6,5072.2,2971.3,5000.3,3118.0,5127.1,2996.3,5034.0,3161.7,5177.1,3082.4,5126.2,3217.9,5243.4,3002.1,5010.9,3094.6,5106.4,3066.9,5418.7,3219.4,5186.4,3086.6,5122.2,3214.9,5236.5,3150.2,5554.6,3244.9,5322.6,2724.5
118,4043.9,2023.1,4025.5,2134.8,4492.2,2195.2,4240.6,2136.6,4150.7,2221.5,4213.1,2736.9,4490.0,2478.5,4553.6,2324.6,4625.7,2383.1,4448.9,2480.1,4526.1,2523.1,4555.3,2300.5,4322.6,2395.2,4386.8,2446.7,4482.5,2508.2,4567.5,2410.3,4444.3,2506.6,4589.3,2555.7,4600.2,2654.0,4697.2,2523.0,4499.6,2538.8,4589.0,2627.8,4650.7,2665.9,4686.3,2431.3,4409.1,2528.9,4514.5,2549.4,4586.3,2643.7,4697.9,2522.3,4522.2,2542.2,4569.9,2635.3,4695.3,2721.5,4705.1,2438.4,4436.1,2499.8,4542.3,2851.4,4603.3,2627.0,4693.7,2512.2,4483.0,2534.6,4565.5,2614.3,5062.0,2666.9,4785.0,2748.4,4770.3,2817.4,4864.5,2835.6,4905.7,2934.7,4996.5,2826.4,4822.7,2863.6,4922.8,2924.8,4953.9,2970.8,5013.2,2578.1,4616.0,2686.3,4678.8,2745.3,4827.4,2858.2,5233.1,2671.1,4675.6,2695.5,4742.0,2819.8,4870.8,2902.9,4955.5,3084.4,4776.4,2824.8,4870.3,2860.6,4920.4,2940.4,5018.8,2813.7,4859.7,2871.6,4903.3,2937.8,4977.4,2956.4,4983.8,2593.1,4588.1,2662.8,4642.7,2772.4,4804.9,2847.2,4876.2,2687.2,4702.9,2711.1,4728.2,2836.9,4883.5,2884.2,4895.0,2754.5,4774.5,2837.2,4882.3,2876.5,4872.9,2943.8,5020.3,2821.9,4842.3,2891.1,4925.7,2952.6,5339.2,3001.6,5035.8,2584.9,4621.5,2703.7,4690.8,2754.7,4807.8,2843.7,4865.4,2699.0,4690.2,2721.5,4731.1,2817.5,4845.3,2864.2,4919.9,2792.9,4785.0,2830.0,4873.5,2854.1,4888.6,3279.8,4968.5,2827.0,4930.0,2870.9,4912.2,2943.9,4948.5,3023.2,5032.7,3020.0,5029.1,2783.4,4787.9,2862.2,4859.9,2931.8,4959.9,2820.4,4754.4,2816.4,4814.9,2938.0,4961.7,2983.9,5016.3,2869.5,4900.3,2949.0,4995.0,2945.2,5312.9,3057.3,5090.2,2927.2,4958.7,2977.8,5074.6,3050.8,5104.6,3126.1,5117.6,2781.6,4827.1,2865.4,4842.8,2969.4,5265.4,2988.9,5012.9,2871.3,4850.0,2855.5,4852.7,3009.1,5012.8,3059.7,5071.1,2932.6,4958.7,3015.5,5030.3,3055.8,5123.2,3126.9,5157.1,3021.2,4976.1,3041.8,5414.3,3103.2,5113.1,3159.3,5186.2,2701.8
119,4085.2,2029.4,4083.2,2099.2,4148.5,2164.1,4198.0,2111.6,4155.5,2163.4,4192.3,2210.0,4237.9,2251.7,4295.4,2183.6,4283.6,2228.0,4264.5,2232.2,4255.9,2281.6,4314.0,2170.1,4238.9,2221.5,4237.8,2215.4,4251.4,2260.2,4302.9,2275.4,4310.0,2260.9,4311.2,2289.4,4637.5,2351.1,4366.8,2277.0,4343.4,2328.6,4320.0,2352.5,4391.8,2397.6,4434.3,2299.9,4303.6,2297.3,4296.4,2280.2,4273.9,2347.6,4375.6,2302.2,4379.1,2307.5,4320.3,2381.9,4388.1,2367.2,4442.8,2272.8,4286.7,2270.4,4331.2,2278.1,4338.5,2353.1,4397.5,2313.7,4324.8,2325.0,4324.6,2362.5,4382.4,2391.2,4406.0,2394.3,4396.5,2389.7,4477.6,2419.6,4433.2,2493.8,4477.4,2424.4,4434.1,2449.1,4484.4,2462.0,4519.4,2485.2,4479.3,2366.1,4375.0,2412.7,4433.5,2360.6,4380.6,2424.1,4457.8,2373.9,4355.6,2438.1,4405.5,2409.6,4499.9,2463.7,4512.3,2385.6,4394.8,2396.4,4489.7,2426.9,4494.2,2471.0,4856.4,2393.3,4451.7,2474.4,4493.4,2463.0,4484.8,2473.9,4461.2,2325.8,4373.1,2386.6,4378.9,2342.9,4349.9,2448.2,4464.7,2345.0,4387.6,2444.7,4446.7,2436.8,4447.7,2434.6,4474.1,2395.7,4375.4,2380.0,4429.6,2422.1,4430.5,2469.9,4484.7,2423.7,4752.9,2453.1,4802.1,2452.7,4516.0,2477.6,4549.5,2360.4,4431.0,2371.8,4410.3,2375.0,4753.9,2403.3,4447.5,2615.9,4395.3,2403.9,4482.5,2421.5,4494.0,2430.9,4455.6,2411.0,4368.0,2371.2,4799.7,2446.7,4488.4,2506.3,4483.9,2692.4,4431.8,2468.2,4468.5,2446.3,4484.2,2807.5,4556.0,2405.1,4441.1,2463.8,4480.0,2430.0,4447.1,2525.6,4532.9,2462.4,4464.1,2492.1,4511.4,2503.4,4487.4,2513.0,4560.9,2455.6,4451.6,2476.2,4520.8,2471.7,4541.7,2569.7,4600.0,2462.9,4590.6,2527.2,4608.5,2513.2,4549.9,2553.0,4564.9,2452.2,4448.8,2473.9,4536.4,2457.9,4517.5,2558.4,4547.2,2486.4,4524.3,2545.7,4582.6,2561.4,4587.6,2585.5,4614.3,2526.2,4496.2,2541.3,4535.6,2545.1,4588.1,2594.0,4616.4,2545.2,4523.4,2552.5,4648.1,2541.6,4552.2,2591.3,4619.0,2399.7
